Tool,Data,Technology,Individual,Chr,MeanCov,RawRealigned,WhDowns,WhDownsTimeSec,Merge,MergeE,MergeM,MergeT,MergeN,MergeTimeSec,MergeMaxMemMB,RndDowns,RndDownsSeed,RndDownsMaxCov,RndDownsTimeSec,RndDownsMaxMemMB,FurtherMerging,Epsilon,Alpha,BalThr,BalRatio,SwErrRatePerc,HamDistPerc,MecScore,PhasTimeSec,PhasMaxMemMB,CleanFinish,FeasibleSoln
HapChat,sim,pacbio,child,chr21,40,realigned,25,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.03484,0.10158,104040,1050.0,459.32421875,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,26.09,204.75,no,0.05,0.01,N,0,0.02174,0.33258,459900,217.55,38.3671875,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,41.66,1029.44140625,yes,1,20,9.11,103.375,no,0.05,0.1,N,0,0.06772,0.87516,331620,7.89,10.60546875,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,8.47,248.59375,yes,1,25,1.66,25.18359375,no,0.05,0.1,N,0,0.38538,1.18684,65550,2.97,5.04296875,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,3.13,30.90625,no,0.05,0.01,N,0,0.37344,1.17554,52560,5.04,4.375,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,156.17000000000002,3591.31640625,yes,1,25,19.15,181.140625,no,0.05,0.01,N,0,0.02386,0.28192,535740,666.99,89.91015625,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,34.66,283.5859375,no,0.05,0.01,N,0,0.01519,0.22298,577560,1319.59,230.92578125,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,20,98.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24773,1.53668,376650,14.17,4.671875,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.73,205.15234375,yes,1,15,1.44,21.421875,no,0.05,0.001,N,0,0.04670,0.04521,49260,7.13,6.12890625,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,26.45,254.4140625,no,0.05,0.1,N,0,0.03262,0.27361,350580,8.52,4.046875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,20,3.79,38.01953125,no,0.05,0.1,N,0,0.05807,0.16930,71610,2.02,3.88671875,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,23.75,204.74609375,no,0.05,0.1,N,0,0.24205,1.30819,279600,6.6,3.62890625,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,14.97,148.10546875,no,0.05,0.01,N,0,0.25578,1.44267,500940,5607.0,1473.734375,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,31.17,268.5,no,0.05,0.1,N,0,0.02170,0.37870,691920,936.24,1089.28125,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,53.97,1377.99609375,yes,1,20,13.07,112.640625,no,0.05,0.001,N,0,0.03488,0.35622,370800,348.2,48.80859375,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,13.63,369.26171875,yes,1,20,2.54,28.515625,no,0.05,0.01,N,0,0.39613,1.19706,70920,24.16,13.08984375,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,25,103.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.23961,1.44946,478140,5289.0,494.2421875,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,17.14,162.12890625,no,0.05,0.1,N,0,0.24013,1.22481,549960,684.56,592.83984375,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.99,329.35546875,yes,1,15,2.34,27.28515625,no,0.05,0.01,N,0,0.04659,0.60996,52770,3.4,3.8671875,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,90.66,2314.5703125,yes,1,15,16.5,156.390625,no,0.05,0.001,N,0,0.02174,0.10316,308850,51.65,10.7265625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,28.23,756.28125,yes,1,25,3.86,39.48828125,no,0.05,0.001,N,0,0.05802,0.16924,92310,646.98,262.45703125,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,21.73,522.67578125,yes,1,20,3.11,31.66796875,no,0.05,0.1,N,0,0.41890,1.28712,75330,2.38,3.2734375,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,17.24,161.73828125,no,0.05,0.001,N,0,0.02615,0.13695,343530,69.4,11.61328125,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,15,51.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.03482,0.36857,344610,5.59,3.40625,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,23.75,204.74609375,no,0.05,0.01,N,0,0.23550,1.23654,279450,26.21,5.33203125,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,11.02,115.6875,no,0.05,0.001,N,0,0.26531,1.46919,279900,64.88,9.59375,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,15,3.46,37.90234375,no,0.05,0.1,N,0,0.08133,0.75621,50580,0.87,2.56640625,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,22.12,190.76953125,no,0.05,0.01,N,0,0.23130,1.31490,281130,26.56,5.234375,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.2,598.03125,yes,1,30,3.54,37.75,no,0.05,0.1,N,0,0.45312,1.85102,106650,54.7,32.5859375,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,14.57,419.3828125,yes,1,20,2.27,28.94140625,no,0.05,0.001,N,0,0.01164,0.01129,71280,101.03999999999999,48.4921875,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,105.53999999999999,2635.8203125,yes,1,20,15.01,166.015625,no,0.05,0.01,N,0,0.24604,1.37754,427920,152.07,18.609375,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,25,110.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.24591,1.46579,476730,5347.0,497.33203125,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,40.81,1023.24609375,yes,1,25,8.6,103.73046875,no,0.05,0.001,N,0,0.26296,1.53015,316620,414.85,161.21875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,30,20.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.45291,2.13318,107340,114.43,64.07421875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,20,5.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.02330,0.58750,80340,135.73,51.44140625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,3.8,31.75390625,no,0.05,0.01,N,0,0.03493,0.59867,119880,1772.49,982.37890625,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,20,87.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02607,0.25682,463350,190.27,34.44921875,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,68.8,1660.8828125,yes,1,30,11.16,140.03125,no,0.05,0.01,N,0,0.24231,1.27121,444120,1212.05,283.375,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,20,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.05802,0.16928,85380,2.88,5.04296875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,30,19.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.05802,0.16928,127260,116.74000000000001,152.5546875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,25,realigned,20,52.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25361,1.71068,371100,8736.6,5510.93359375,yes,yes
WhatsHap,ashk,pacbio,child,chr21,25,realigned,20,7.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39646,1.19774,70470,1849.9,2337.06640625,yes,yes
WhatsHap,sim,pacbio,child,chr1,60,realigned,20,116.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02384,0.15776,473190,12447.8,7294.984375,yes,yes
WhatsHap,ashk,pacbio,child,chr1,40,realigned,20,82.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25051,1.63282,378930,11692.0,6483.44140625,yes,yes
WhatsHap,ashk,pacbio,child,chr21,45,realigned,15,12.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.44150,2.13342,51240,79.1,245.9453125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,45,realigned,15,76.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25464,1.59235,281010,378.8,952.703125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,20,realigned,20,48.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.26954,1.42468,352650,6096.6,4277.359375,yes,yes
WhatsHap,ashk,pacbio,child,chr1,30,realigned,15,54.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25760,1.54537,281100,366.5,931.3828125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,35,realigned,20,74.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.24857,1.65237,377940,11196.8,6513.671875,yes,yes
WhatsHap,sim,pacbio,child,chr21,15,realigned,20,5.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03502,0.61038,74310,1141.0,1616.83984375,yes,yes
WhatsHap,sim,pacbio,child,chr21,45,realigned,20,14.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.05802,0.39499,85380,2368.4,2964.73828125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,15,realigned,15,40.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.28585,1.51980,257640,222.9,929.75,yes,yes
WhatsHap,sim,pacbio,child,chr21,30,realigned,15,8.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.01163,0.01129,63300,74.2,220.703125,yes,yes
WhatsHap,sim,pacbio,child,chr1,55,realigned,20,100.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02169,0.76156,472320,12296.0,7212.90625,yes,yes
WhatsHap,sim,pacbio,child,chr21,45,realigned,15,14.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.05802,0.39499,65490,80.3,244.73046875,yes,yes
WhatsHap,ashk,pacbio,child,chr21,40,realigned,15,10.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.41860,1.70467,50760,78.4,237.2109375,yes,yes
WhatsHap,sim,pacbio,child,chr1,40,realigned,20,93.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03041,0.41260,463350,12066.2,6780.36328125,yes,yes
WhatsHap,sim,pacbio,child,chr21,40,realigned,20,11.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02323,0.09029,82890,2227.9,2940.30859375,yes,yes
WhatsHap,ashk,pacbio,child,chr21,20,realigned,15,5.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.37379,1.17594,53070,71.1,197.67578125,yes,yes
WhatsHap,sim,pacbio,child,chr21,20,realigned,20,5.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03495,0.61010,80340,1748.0,2350.67578125,yes,yes
WhatsHap,sim,pacbio,child,chr1,25,realigned,15,53.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03488,0.42154,338340,373.9,930.5703125,yes,yes
WhatsHap,ashk,pacbio,child,chr21,35,realigned,15,10.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.44222,1.45648,49830,76.8,228.54296875,yes,yes
WhatsHap,sim,pacbio,child,chr21,50,realigned,20,16.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03479,0.14669,87480,2333.0,2962.19140625,yes,yes
WhatsHap,sim,pacbio,child,chr1,20,realigned,15,49.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.04150,0.42175,330330,334.8,929.72265625,yes,yes
WhatsHap,sim,pacbio,child,chr1,45,realigned,20,86.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02388,0.34094,468330,11936.6,7043.96875,yes,yes
WhatsHap,ashk,pacbio,child,chr21,20,realigned,20,6.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.37379,1.17594,70470,1551.8,1988.90234375,yes,yes
WhatsHap,sim,pacbio,child,chr21,25,realigned,20,7.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03492,0.59867,84060,2001.1,2508.421875,yes,yes
WhatsHap,sim,pacbio,child,chr1,35,realigned,20,82.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03695,0.54527,460800,11049.5,6558.99609375,yes,yes
WhatsHap,ashk,pacbio,child,chr1,50,realigned,20,94.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.23483,1.40436,374400,11984.6,7144.1484375,yes,yes
WhatsHap,sim,pacbio,child,chr21,25,realigned,15,7.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03492,0.59867,63420,72.6,210.81640625,yes,yes
WhatsHap,sim,pacbio,child,chr21,20,realigned,15,5.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03495,0.61010,61590,68.2,201.38671875,yes,yes
WhatsHap,ashk,pacbio,child,chr21,30,realigned,20,9.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39604,1.19706,69690,2062.1,2502.9453125,yes,yes
WhatsHap,sim,pacbio,child,chr1,20,realigned,20,46.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.04587,0.28468,412170,6825.6,4209.1953125,yes,yes
WhatsHap,sim,pacbio,child,chr1,15,realigned,15,34.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.06357,0.58899,303180,231.1,929.55859375,yes,yes
WhatsHap,sim,pacbio,child,chr1,60,realigned,15,90.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.01951,0.16617,357630,394.2,1039.85546875,yes,yes
WhatsHap,sim,pacbio,child,chr1,40,realigned,15,65.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02607,0.23998,350700,390.4,932.046875,yes,yes
WhatsHap,sim,pacbio,child,chr21,35,realigned,20,12.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02325,0.09031,83640,2263.5,2824.80078125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,60,realigned,20,116.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.24322,1.51758,376080,12238.2,7430.20703125,yes,yes
WhatsHap,ashk,pacbio,child,chr1,35,realigned,15,65.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25293,1.58282,279930,369.3,931.58203125,yes,yes
WhatsHap,sim,pacbio,child,chr1,35,realigned,15,61.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03261,0.34107,351960,379.1,931.58203125,yes,yes
WhatsHap,ashk,pacbio,child,chr21,40,realigned,20,13.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.43023,1.42244,68790,2273.1,2787.16796875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,40,realigned,15,66.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25487,1.63706,281160,386.5,931.8984375,yes,yes
WhatsHap,sim,pacbio,child,chr1,15,realigned,20,34.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.06138,0.58689,347190,2804.4,2706.140625,yes,yes
WhatsHap,ashk,pacbio,child,chr21,45,realigned,20,13.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.46468,1.86230,69000,2341.6,2863.88671875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,45,realigned,20,97.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25028,1.59021,376440,11785.4,6937.2578125,yes,yes
WhatsHap,sim,pacbio,child,chr1,30,realigned,20,71.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03047,0.42122,451260,10576.1,6117.765625,yes,yes
WhatsHap,sim,pacbio,child,chr1,30,realigned,15,53.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03482,0.43385,344460,373.5,930.80859375,yes,yes
WhatsHap,ashk,pacbio,child,chr21,15,realigned,15,3.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.38596,1.19869,51030,59.0,197.53125,yes,yes
WhatsHap,sim,pacbio,child,chr21,35,realigned,15,10.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02325,0.09031,62760,78.0,230.84375,yes,yes
WhatsHap,ashk,pacbio,child,chr1,30,realigned,20,60.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25760,1.58118,379500,10117.0,6195.3359375,yes,yes
WhatsHap,sim,pacbio,child,chr1,50,realigned,15,75.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.01953,0.77643,354660,387.1,932.80078125,yes,yes
WhatsHap,ashk,pacbio,child,chr21,35,realigned,20,10.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.43063,1.44535,67260,2135.7,2654.22265625,yes,yes
WhatsHap,sim,pacbio,child,chr1,50,realigned,20,90.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02387,0.81008,471090,12075.1,7058.44921875,yes,yes
WhatsHap,ashk,pacbio,child,chr21,15,realigned,20,4.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.38596,1.19869,64200,943.3,1429.40234375,yes,yes
WhatsHap,ashk,pacbio,child,chr21,30,realigned,15,8.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39604,1.19706,50430,74.5,218.74609375,yes,yes
WhatsHap,sim,pacbio,child,chr21,30,realigned,20,9.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.01163,0.01129,84330,2168.0,2754.546875,yes,yes
WhatsHap,ashk,pacbio,child,chr21,50,realigned,20,15.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.46452,2.14447,69900,2360.9,2935.6953125,yes,yes
WhatsHap,sim,pacbio,child,chr1,25,realigned,20,57.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03923,0.41943,439620,9247.8,5161.57421875,yes,yes
WhatsHap,sim,pacbio,child,chr21,50,realigned,15,15.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.03479,0.14669,65550,81.7,250.890625,yes,yes
WhatsHap,ashk,pacbio,child,chr1,20,realigned,15,42.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.26737,1.50498,274650,315.0,930.99609375,yes,yes
WhatsHap,sim,pacbio,child,chr21,40,realigned,15,11.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02323,0.09029,61650,80.4,238.10546875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,55,realigned,20,111.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.24339,1.51990,376530,12096.0,7229.1796875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,50,realigned,15,76.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.24353,1.51598,278580,382.9,1007.21484375,yes,yes
WhatsHap,ashk,pacbio,child,chr1,15,realigned,20,32.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.28804,1.52184,300390,2845.5,2579.29296875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,60,realigned,15,92.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.26059,1.57437,279750,401.4,1073.49609375,yes,yes
WhatsHap,sim,pacbio,child,chr1,55,realigned,15,92.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02386,0.76368,357480,407.5,996.39453125,yes,yes
WhatsHap,sim,pacbio,child,chr1,45,realigned,15,68.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.02388,0.31990,355200,393.3,932.50390625,yes,yes
WhatsHap,ashk,pacbio,child,chr21,25,realigned,15,6.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39646,1.19774,51330,77.3,208.1796875,yes,yes
WhatsHap,ashk,pacbio,child,chr1,25,realigned,15,55.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25363,1.50828,279660,363.1,930.8515625,yes,yes
WhatsHap,sim,pacbio,child,chr21,15,realigned,15,4.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.04670,0.04521,60240,62.8,197.49609375,yes,yes
WhatsHap,ashk,pacbio,child,chr21,50,realigned,15,13.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.45296,2.13342,51240,86.5,255.6640625,yes,yes
WhatsHap,ashk,pacbio,child,chr1,55,realigned,15,83.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.24556,1.49882,278700,403.6,1042.66796875,yes,yes
HapCol,ashk,pacbio,child,chr1,25,realigned,20,54.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.25796,1.46587,371100,156.15,19.27734375,yes,yes
HapCol,ashk,pacbio,child,chr1,40,realigned,30,120.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.23961,1.44946,575880,9551.0,816.32421875,yes,yes
HapCol,ashk,pacbio,child,chr21,25,realigned,20,7.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39641,1.19747,70470,33.33,17.41796875,yes,yes
HapCol,ashk,pacbio,child,chr21,30,realigned,30,10.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.39604,1.19706,105210,1634.32,694.4453125,yes,yes
HapCol,sim,pacbio,child,chr1,60,realigned,20,115.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.01734,0.12410,473190,852.85,123.41015625,yes,no
HapCol,ashk,pacbio,child,chr1,50,realigned,30,128.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.23482,1.41272,572190,9724.0,956.7265625,yes,yes
HapCol,ashk,pacbio,child,chr1,15,realigned,30,34.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.27042,1.44560,318240,363.89,141.0078125,yes,yes
HapCol,ashk,pacbio,child,chr1,40,realigned,20,80.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.23961,1.44946,378930,189.99,22.26953125,yes,yes
HapCol,ashk,pacbio,child,chr21,45,realigned,15,9.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.44145,2.13318,51240,3.93,4.39453125,yes,yes
HapCol,sim,pacbio,child,chr1,20,realigned,25,49.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,NA,0.05024,0.32686,462270,2824.71,276.25,yes,no
